seconds,x,z,yaw_radians,speed_mps,distance_m,step_distance_m
12.2,-0.495481,-1.59892,-0.890004,0.745319,10.5755,0.0121998
12.2167,-0.485546,-1.60641,-0.921965,0.747968,10.5879,0.0124441
12.2333,-0.475504,-1.6133,-0.954566,0.714634,10.6001,0.0121752
12.25,-0.465183,-1.61967,-0.986497,0.741301,10.6122,0.0121328
12.2667,-0.454651,-1.62618,-1.01828,0.744446,10.6246,0.0123812
12.2833,-0.444008,-1.63198,-1.05072,0.711113,10.6367,0.0121171
12.3,-0.433193,-1.63735,-1.0825,0.737779,10.6488,0.0120741
12.3167,-0.422153,-1.64283,-1.11413,0.741402,10.6611,0.0123265
12.3333,-0.411024,-1.64749,-1.14643,0.708069,10.6732,0.0120678
12.35,-0.399806,-1.65182,-1.17807,0.734735,10.6852,0.0120234
12.3667,-0.38835,-1.65624,-1.20957,0.738722,10.6975,0.0122788
12.3833,-0.376851,-1.65976,-1.24174,0.705388,10.7095,0.012025
12.4,-0.365323,-1.66301,-1.27327,0.732055,10.7215,0.0119787
12.4167,-0.353547,-1.66634,-1.30465,0.736444,10.7337,0.0122375
12.4333,-0.341791,-1.66869,-1.33671,0.703111,10.7457,0.0119893
12.45,-0.330049,-1.67086,-1.36814,0.729778,10.7577,0.0119407
12.4667,-0.31805,-1.67308,-1.39942,0.734375,10.7699,0.0122013
12.4833,-0.306152,-1.67426,-1.43139,0.701042,10.7818,0.0119572
12.5,-0.294294,-1.67533,-1.46273,0.727709,10.7937,0.0119063
12.5167,-0.282173,-1.67643,-1.49392,0.732648,10.8059,0.0121696
12.5333,-0.270243,-1.67644,-1.5258,0.699315,10.8178,0.0119308
12.55,-0.258365,-1.67641,-1.55706,0.725981,10.8297,0.0118775
12.5667,-0.246223,-1.67637,-1.58818,0.731118,10.8419,0.0121424
12.5833,-0.233872,-1.67519,-1.61998,0.757784,10.8543,0.0124075
12.6,-0.221078,-1.67397,-1.64436,0.784451,10.8671,0.012852
12.6167,-0.20786,-1.67255,-1.66962,0.811118,10.8804,0.0132938
12.6333,-0.194257,-1.67061,-1.68976,0.837784,10.8941,0.0137408
12.65,-0.180215,-1.6686,-1.69084,0.864451,10.9083,0.0141853
12.6667,-0.165732,-1.66653,-1.69196,0.891117,10.923,0.0146297
12.6833,-0.150957,-1.66442,-1.69311,0.899827,10.9379,0.0149245
12.7,-0.136111,-1.6623,-1.69429,0.899848,10.9529,0.0149973
12.7167,-0.121264,-1.66018,-1.69547,0.899866,10.9679,0.0149976
12.7333,-0.106417,-1.65806,-1.69665,0.899884,10.9829,0.0149979
12.75,-0.0915693,-1.65594,-1.69783,0.8999,10.9979,0.0149982
12.7667,-0.0767215,-1.65382,-1.69901,0.899916,11.0129,0.0149985
12.7833,-0.0618736,-1.6517,-1.70019,0.89993,11.0279,0.0149987
12.8,-0.0470254,-1.64957,-1.70137,0.899942,11.0429,0.0149989
12.8167,-0.032177,-1.64745,-1.70255,0.899954,11.0579,0.0149991
12.8333,-0.0173284,-1.64533,-1.70373,0.899964,11.0729,0.0149993
12.85,-0.00247971,-1.64321,-1.70491,0.899973,11.0879,0.0149995
12.8667,0.0123691,-1.64109,-1.7061,0.89998,11.1029,0.0149996
12.8833,0.0272181,-1.63897,-1.70728,0.899987,11.1179,0.0149997
12.9,0.0420672,-1.63685,-1.70846,0.899992,11.1329,0.0149998
12.9167,0.0569163,-1.63473,-1.70964,0.899996,11.1479,0.0149999
12.9333,0.0717655,-1.6326,-1.71082,0.899998,11.1629,0.015
12.95,0.0866148,-1.63048,-1.712,0.9,11.1779,0.015
12.9667,0.101464,-1.62836,-1.71318,0.9,11.1929,0.015
12.9833,0.116313,-1.62624,-1.71436,0.899999,11.2079,0.015
13,0.131162,-1.62412,-1.71554,0.899996,11.2229,0.015
13.0167,0.146012,-1.622,-1.71672,0.899993,11.2379,0.0149999
13.0333,0.160861,-1.61988,-1.71791,0.899988,11.2529,0.0149998
13.05,0.17571,-1.61776,-1.71909,0.899982,11.2679,0.0149998
13.0667,0.190559,-1.61563,-1.72027,0.899974,11.2829,0.0149996
13.0833,0.205407,-1.61351,-1.72145,0.899965,11.2979,0.0149995
13.1,0.220256,-1.61139,-1.72263,0.899956,11.3129,0.0149993
13.1167,0.235104,-1.60927,-1.72381,0.899944,11.3279,0.0149992
13.1333,0.249953,-1.60715,-1.72499,0.899932,11.3429,0.014999
13.15,0.264801,-1.60503,-1.72617,0.899918,11.3579,0.0149987
13.1667,0.279648,-1.60291,-1.72735,0.899903,11.3729,0.0149985
13.1833,0.294496,-1.60079,-1.72854,0.899887,11.3879,0.0149983
13.2,0.309343,-1.59866,-1.72972,0.89987,11.4029,0.014998
13.2167,0.32419,-1.59654,-1.7309,0.899851,11.4179,0.0149977
13.2333,0.339037,-1.59442,-1.73208,0.899831,11.4329,0.0149974
13.25,0.353883,-1.5923,-1.73326,0.89981,11.4479,0.014997
13.2667,0.368729,-1.59018,-1.73444,0.899787,11.4628,0.0149966
13.2833,0.383574,-1.58806,-1.73562,0.899763,11.4778,0.0149963
13.3,0.398355,-1.58555,-1.7368,0.899738,11.4928,0.0149913
13.3167,0.412958,-1.58273,-1.74957,0.885197,11.5077,0.0148745
13.3333,0.42717,-1.57998,-1.77247,0.851863,11.5222,0.0144755
13.35,0.440762,-1.57703,-1.79475,0.81853,11.5361,0.0139081
13.3667,0.454048,-1.57307,-1.81778,0.845197,11.55,0.0138644
13.3833,0.467712,-1.56899,-1.84623,0.86587,11.5642,0.0142589
13.4,0.481275,-1.56495,-1.87549,0.832536,11.5784,0.0141534
13.4167,0.493947,-1.56004,-1.90454,0.799203,11.592,0.0135874
13.4333,0.50648,-1.55491,-1.93244,0.82587,11.6055,0.0135422
13.45,0.519398,-1.54962,-1.96023,0.849164,11.6195,0.0139586
13.4667,0.532061,-1.54399,-1.98888,0.81583,11.6333,0.0138606
13.4833,0.544273,-1.53752,-2.01735,0.842497,11.6471,0.0138194
13.5,0.556836,-1.53086,-2.04571,0.863533,11.6614,0.0142169
13.5167,0.569308,-1.52426,-2.07488,0.8302,11.6755,0.0141145
13.5333,0.580691,-1.5169,-2.10385,0.796867,11.689,0.0135517
13.55,0.591943,-1.50944,-2.13167,0.823533,11.7025,0.0135034
13.5667,0.603543,-1.50174,-2.15938,0.847112,11.7164,0.013922
13.5833,0.61478,-1.49368,-2.18795,0.813779,11.7303,0.0138251
13.6,0.62546,-1.48497,-2.21635,0.840445,11.7441,0.0137852
13.6167,0.63645,-1.476,-2.24464,0.861771,11.7582,0.0141852
13.6333,0.647362,-1.46709,-2.27375,0.828437,11.7723,0.0140851
13.65,0.657013,-1.45762,-2.30266,0.795104,11.7859,0.0135252
13.6667,0.666562,-1.44811,-2.33042,0.82177,11.7993,0.013474
13.6833,0.676409,-1.43831,-2.35807,0.845578,11.8132,0.0138946
13.7,0.685785,-1.42819,-2.38658,0.812244,11.827,0.0137989
13.7167,0.694533,-1.41757,-2.41493,0.838911,11.8408,0.0137596
13.7333,0.703537,-1.40663,-2.44317,0.860449,11.8549,0.0141614
13.75,0.712478,-1.39578,-2.47223,0.827116,11.869,0.0140631
13.7667,0.720028,-1.38458,-2.50109,0.793782,11.8825,0.0135055
13.7833,0.727516,-1.37341,-2.52881,0.820449,11.896,0.013452
13.8,0.735239,-1.36188,-2.55641,0.844429,11.9098,0.013874
13.8167,0.742399,-1.35011,-2.58488,0.811096,11.9236,0.0137794
13.8333,0.748886,-1.33799,-2.61004,0.837762,11.9374,0.0137404
13.85,0.755583,-1.32549,-2.63118,0.864429,11.9515,0.0141849
13.8667,0.762462,-1.31258,-2.65302,0.891096,11.9662,0.0146286
13.8833,0.768851,-1.29909,-2.67456,0.899726,11.9811,0.0149235
13.9,0.77527,-1.28554,-2.67457,0.899727,11.9961,0.0149955
13.9167,0.781689,-1.27199,-2.67459,0.899727,12.0111,0.0149955
13.9333,0.788109,-1.25844,-2.67461,0.899727,12.0261,0.0149955
13.95,0.794528,-1.24489,-2.67463,0.899728,12.0411,0.0149955
13.9667,0.800947,-1.23133,-2.67464,0.899728,12.0561,0.0149955
13.9833,0.807367,-1.21778,-2.67466,0.899729,12.0711,0.0149955
14,0.813786,-1.20423,-2.67468,0.899729,12.0861,0.0149955
14.0167,0.820206,-1.19068,-2.67469,0.899729,12.1011,0.0149955
14.0333,0.826625,-1.17713,-2.67471,0.89973,12.1161,0.0149955
14.05,0.833044,-1.16357,-2.67473,0.89973,12.1311,0.0149955
14.0667,0.839464,-1.15002,-2.67475,0.899731,12.146,0.0149955
14.0833,0.845883,-1.13647,-2.67476,0.899731,12.161,0.0149956
14.1,0.852302,-1.12292,-2.67478,0.899731,12.176,0.0149956
14.1167,0.858722,-1.10937,-2.6748,0.899732,12.191,0.0149956
14.1333,0.865141,-1.09581,-2.67482,0.899732,12.206,0.0149956
14.15,0.87156,-1.08226,-2.67483,0.899732,12.221,0.0149956
14.1667,0.87798,-1.06871,-2.67485,0.899733,12.236,0.0149956
14.1833,0.884399,-1.05516,-2.67487,0.899733,12.251,0.0149956
14.2,0.890819,-1.0416,-2.67489,0.899734,12.266,0.0149956
14.2167,0.897238,-1.02805,-2.6749,0.899734,12.281,0.0149956
14.2333,0.903657,-1.0145,-2.67492,0.899734,12.296,0.0149956
14.25,0.910077,-1.00095,-2.67494,0.899735,12.311,0.0149956
14.2667,0.916496,-0.987397,-2.67496,0.899735,12.326,0.0149956
14.2833,0.922916,-0.973845,-2.67497,0.899735,12.341,0.0149956
14.3,0.929335,-0.960293,-2.67499,0.899736,12.356,0.0149956
14.3167,0.935755,-0.946741,-2.67501,0.899736,12.371,0.0149956
14.3333,0.942174,-0.933188,-2.67503,0.899737,12.386,0.0149956
14.35,0.948593,-0.919636,-2.67504,0.899737,12.401,0.0149956
14.3667,0.955013,-0.906084,-2.67506,0.899737,12.416,0.0149956
14.3833,0.961432,-0.892532,-2.67508,0.899738,12.431,0.0149956
14.4,0.967852,-0.87898,-2.67509,0.899738,12.446,0.0149956
14.4167,0.974271,-0.865428,-2.67511,0.899738,12.461,0.0149956
14.4333,0.980691,-0.851876,-2.67513,0.899739,12.4759,0.0149956
14.45,0.98711,-0.838324,-2.67515,0.899739,12.4909,0.0149956
14.4667,0.993529,-0.824771,-2.67516,0.89974,12.5059,0.0149956
14.4833,0.999949,-0.811219,-2.67518,0.89974,12.5209,0.0149956
14.5,1.00637,-0.797667,-2.6752,0.89974,12.5359,0.0149957
14.5167,1.01279,-0.784115,-2.67522,0.899741,12.5509,0.0149957
14.5333,1.01921,-0.770563,-2.67523,0.899741,12.5659,0.0149957
14.55,1.02563,-0.757011,-2.67525,0.899742,12.5809,0.0149957
14.5667,1.03205,-0.743458,-2.67527,0.899742,12.5959,0.0149957
14.5833,1.03847,-0.729906,-2.67529,0.899742,12.6109,0.0149957
14.6,1.04488,-0.716354,-2.6753,0.899743,12.6259,0.0149957
14.6167,1.0513,-0.702802,-2.67532,0.899743,12.6409,0.0149957
14.6333,1.05772,-0.68925,-2.67534,0.899743,12.6559,0.0149957
14.65,1.06414,-0.675697,-2.67536,0.899744,12.6709,0.0149957
14.6667,1.07056,-0.662145,-2.67537,0.899744,12.6859,0.0149957
14.6833,1.07698,-0.648593,-2.67539,0.899745,12.7009,0.0149957
14.7,1.0834,-0.635041,-2.67541,0.899745,12.7159,0.0149957
14.7167,1.08982,-0.621489,-2.67543,0.899745,12.7309,0.0149958
14.7333,1.09624,-0.607936,-2.67544,0.899746,12.7459,0.0149958
14.75,1.10266,-0.594384,-2.67546,0.899746,12.7609,0.0149958
14.7667,1.10908,-0.580832,-2.67548,0.899746,12.7759,0.0149958
14.7833,1.1155,-0.56728,-2.6755,0.899747,12.7909,0.0149958
14.8,1.12192,-0.553727,-2.67551,0.899747,12.8059,0.0149958
14.8167,1.12834,-0.540175,-2.67553,0.899747,12.8208,0.0149958
14.8333,1.13476,-0.526623,-2.67555,0.899748,12.8358,0.0149958
14.85,1.14118,-0.513071,-2.67556,0.899748,12.8508,0.0149958
14.8667,1.1476,-0.499518,-2.67558,0.899749,12.8658,0.0149958
14.8833,1.15402,-0.485966,-2.6756,0.899749,12.8808,0.0149958
14.9,1.16044,-0.472414,-2.67562,0.899749,12.8958,0.0149958
14.9167,1.16686,-0.458861,-2.67563,0.89975,12.9108,0.0149959
14.9333,1.17327,-0.445309,-2.67565,0.89975,12.9258,0.0149959
14.95,1.17969,-0.431757,-2.67567,0.89975,12.9408,0.0149959
14.9667,1.18611,-0.418205,-2.67569,0.899751,12.9558,0.0149959
14.9833,1.19253,-0.404652,-2.6757,0.899751,12.9708,0.0149959
15,1.19895,-0.3911,-2.67572,0.899752,12.9858,0.0149959
15.0167,1.20537,-0.377548,-2.67574,0.899752,13.0008,0.0149959
15.0333,1.21179,-0.363995,-2.67576,0.899752,13.0158,0.0149959
15.05,1.21821,-0.350443,-2.67577,0.899753,13.0308,0.0149959
15.0667,1.22463,-0.336891,-2.67579,0.899753,13.0458,0.0149959
15.0833,1.23105,-0.323338,-2.67581,0.899753,13.0608,0.0149959
15.1,1.23747,-0.309786,-2.67583,0.899754,13.0758,0.0149959
15.1167,1.24389,-0.296233,-2.67584,0.899754,13.0908,0.0149959
15.1333,1.25031,-0.282681,-2.67586,0.899754,13.1058,0.0149959
15.15,1.25673,-0.269129,-2.67588,0.899755,13.1208,0.0149959
15.1667,1.26315,-0.255576,-2.6759,0.899755,13.1358,0.0149959
15.1833,1.26957,-0.242024,-2.67591,0.899756,13.1507,0.0149959
15.2,1.27599,-0.228472,-2.67593,0.899756,13.1657,0.0149959
15.2167,1.28241,-0.214919,-2.67595,0.899756,13.1807,0.0149959
15.2333,1.28883,-0.201367,-2.67597,0.899757,13.1957,0.0149959
15.25,1.29525,-0.187814,-2.67598,0.899757,13.2107,0.0149959
15.2667,1.30167,-0.174262,-2.676,0.899757,13.2257,0.0149959
15.2833,1.30809,-0.16071,-2.67602,0.899758,13.2407,0.0149959
15.3,1.3145,-0.147157,-2.67603,0.899758,13.2557,0.014996
15.3167,1.32092,-0.133605,-2.67605,0.899758,13.2707,0.014996
15.3333,1.32734,-0.120052,-2.67607,0.899759,13.2857,0.014996
15.35,1.33376,-0.1065,-2.67609,0.899759,13.3007,0.014996
15.3667,1.34018,-0.0929473,-2.6761,0.89976,13.3157,0.014996
15.3833,1.3466,-0.0793949,-2.67612,0.89976,13.3307,0.014996
15.4,1.35302,-0.0658424,-2.67614,0.89976,13.3457,0.014996
15.4167,1.35944,-0.05229,-2.67616,0.899761,13.3607,0.014996
15.4333,1.36586,-0.0387375,-2.67617,0.899761,13.3757,0.014996
15.45,1.37228,-0.025185,-2.67619,0.899761,13.3907,0.014996
15.4667,1.3787,-0.0116325,-2.67621,0.899762,13.4057,0.014996
15.4833,1.38512,0.00191994,-2.67623,0.899762,13.4207,0.0149961
15.5,1.39154,0.0154724,-2.67624,0.899762,13.4357,0.0149961
15.5167,1.39796,0.0290249,-2.67626,0.899763,13.4507,0.0149961
15.5333,1.40438,0.0425774,-2.67628,0.899763,13.4657,0.0149961
15.55,1.4108,0.0561299,-2.6763,0.899764,13.4807,0.0149961
15.5667,1.41722,0.0696824,-2.67631,0.899764,13.4957,0.0149961
15.5833,1.42364,0.0832349,-2.67633,0.899764,13.5106,0.0149961
15.6,1.43006,0.0967875,-2.67635,0.899765,13.5256,0.0149961
15.6167,1.43648,0.11034,-2.67637,0.899765,13.5406,0.0149961
15.6333,1.4429,0.123893,-2.67638,0.899765,13.5556,0.0149961
15.65,1.44932,0.137445,-2.6764,0.899766,13.5706,0.0149961
15.6667,1.45574,0.150998,-2.67642,0.899766,13.5856,0.0149961
15.6833,1.46216,0.16455,-2.67643,0.899766,13.6006,0.0149961
15.7,1.46858,0.178103,-2.67645,0.899767,13.6156,0.0149961
15.7167,1.475,0.191655,-2.67647,0.899767,13.6306,0.0149961
15.7333,1.48141,0.205208,-2.67649,0.899767,13.6456,0.0149961
15.75,1.48783,0.21876,-2.6765,0.899768,13.6606,0.0149961
15.7667,1.49425,0.232313,-2.67652,0.899768,13.6756,0.0149961
15.7833,1.50067,0.245866,-2.67654,0.899769,13.6906,0.0149961
15.8,1.50709,0.259418,-2.67656,0.899769,13.7056,0.0149961
15.8167,1.51351,0.272971,-2.67657,0.899769,13.7206,0.0149962
15.8333,1.51993,0.286523,-2.67659,0.89977,13.7356,0.0149962
15.85,1.52635,0.300076,-2.67661,0.89977,13.7506,0.0149962
15.8667,1.53277,0.313629,-2.67663,0.89977,13.7656,0.0149962
15.8833,1.53919,0.327181,-2.67664,0.899771,13.7806,0.0149962
15.9,1.54561,0.340734,-2.67666,0.899771,13.7956,0.0149962
15.9167,1.55203,0.354286,-2.67668,0.899771,13.8106,0.0149962
15.9333,1.55845,0.367839,-2.6767,0.899772,13.8256,0.0149962
15.95,1.56487,0.381392,-2.67671,0.899772,13.8406,0.0149962
15.9667,1.57129,0.394944,-2.67673,0.899772,13.8556,0.0149962
15.9833,1.57771,0.408497,-2.67675,0.899773,13.8706,0.0149962
16,1.58413,0.42205,-2.67677,0.899773,13.8856,0.0149962
16.0167,1.59055,0.435602,-2.67678,0.899773,13.9006,0.0149962
16.0333,1.59697,0.449155,-2.6768,0.899774,13.9156,0.0149962
16.05,1.60339,0.462708,-2.67682,0.899774,13.9306,0.0149962
16.0667,1.60981,0.47626,-2.67684,0.899774,13.9455,0.0149962
16.0833,1.61623,0.489813,-2.67685,0.899775,13.9605,0.0149962
16.1,1.62265,0.503366,-2.67687,0.899775,13.9755,0.0149963
16.1167,1.62907,0.516918,-2.67689,0.899776,13.9905,0.0149962
16.1333,1.63549,0.530471,-2.6769,0.899776,14.0055,0.0149962
16.15,1.64191,0.544024,-2.67692,0.899776,14.0205,0.0149963
16.1667,1.64833,0.557576,-2.67694,0.899777,14.0355,0.0149963
16.1833,1.65475,0.571129,-2.67696,0.899777,14.0505,0.0149963
16.2,1.66117,0.584682,-2.67697,0.899777,14.0655,0.0149963
16.2167,1.66758,0.598235,-2.67699,0.899778,14.0805,0.0149963
16.2333,1.674,0.611787,-2.67701,0.899778,14.0955,0.0149963
16.25,1.68042,0.62534,-2.67703,0.899778,14.1105,0.0149963
16.2667,1.68684,0.638893,-2.67704,0.899779,14.1255,0.0149963
16.2833,1.69326,0.652445,-2.67706,0.899779,14.1405,0.0149963
16.3,1.69968,0.665998,-2.67708,0.899779,14.1555,0.0149963
16.3167,1.7061,0.679551,-2.6771,0.89978,14.1705,0.0149963
16.3333,1.71252,0.693104,-2.67711,0.89978,14.1855,0.0149963
16.35,1.71894,0.706656,-2.67713,0.89978,14.2005,0.0149964
16.3667,1.72536,0.720209,-2.67715,0.899781,14.2155,0.0149964
16.3833,1.73178,0.733762,-2.67717,0.899781,14.2305,0.0149964
16.4,1.7382,0.747315,-2.67718,0.899781,14.2455,0.0149964
16.4167,1.74462,0.760868,-2.6772,0.899782,14.2605,0.0149964
16.4333,1.75104,0.77442,-2.67722,0.899782,14.2755,0.0149964
16.45,1.75746,0.787973,-2.67724,0.899782,14.2905,0.0149964
16.4667,1.76388,0.801526,-2.67725,0.899783,14.3055,0.0149964
16.4833,1.7703,0.815079,-2.67727,0.899783,14.3205,0.0149964
16.5,1.77672,0.828632,-2.67729,0.899784,14.3355,0.0149964
16.5167,1.78314,0.842184,-2.6773,0.899784,14.3505,0.0149964
16.5333,1.78956,0.855737,-2.67732,0.899784,14.3655,0.0149964
16.55,1.79598,0.86929,-2.67734,0.899785,14.3804,0.0149964
16.5667,1.8024,0.882843,-2.67736,0.899785,14.3954,0.0149964
16.5833,1.80882,0.896396,-2.67737,0.899785,14.4104,0.0149964
16.6,1.81524,0.909949,-2.67739,0.899786,14.4254,0.0149964
16.6167,1.82166,0.923501,-2.67741,0.899786,14.4404,0.0149964
16.6333,1.82808,0.937054,-2.67743,0.899786,14.4554,0.0149964
16.65,1.8345,0.950607,-2.67744,0.899787,14.4704,0.0149964
16.6667,1.84092,0.96416,-2.67746,0.899787,14.4854,0.0149964
16.6833,1.84734,0.977713,-2.67748,0.899787,14.5004,0.0149965
16.7,1.85376,0.991266,-2.6775,0.899788,14.5154,0.0149965
16.7167,1.86018,1.00482,-2.67751,0.899788,14.5304,0.0149965
16.7333,1.8666,1.01837,-2.67753,0.899788,14.5454,0.0149965
16.75,1.87302,1.03192,-2.67755,0.899789,14.5604,0.0149965
16.7667,1.87944,1.04548,-2.67757,0.899789,14.5754,0.0149965
16.7833,1.88586,1.05903,-2.67758,0.899789,14.5904,0.0149965
16.8,1.89228,1.07258,-2.6776,0.89979,14.6054,0.0149965
16.8167,1.8987,1.08614,-2.67762,0.89979,14.6204,0.0149965
16.8333,1.90512,1.09969,-2.67764,0.89979,14.6354,0.0149965
16.85,1.91154,1.11324,-2.67765,0.899791,14.6504,0.0149965
16.8667,1.91796,1.12679,-2.67767,0.899791,14.6654,0.0149965
16.8833,1.92438,1.14035,-2.67769,0.899791,14.6804,0.0149965
16.9,1.9308,1.1539,-2.67771,0.899792,14.6954,0.0149965
16.9167,1.93722,1.16745,-2.67772,0.899792,14.7104,0.0149966
16.9333,1.94363,1.18101,-2.67774,0.899792,14.7254,0.0149965
16.95,1.95005,1.19456,-2.67776,0.899793,14.7404,0.0149965
16.9667,1.95689,1.2079,-2.67777,0.899793,14.7554,0.0149938
16.9833,1.96389,1.22117,-2.66518,0.899965,14.7704,0.014998
17,1.97088,1.23444,-2.64787,0.899968,14.7854,0.0149995
17.0167,1.97789,1.2477,-2.63056,0.899701,14.8004,0.0149966
17.0333,1.986,1.26031,-2.61318,0.899184,14.8153,0.0149907
17.05,1.9941,1.27292,-2.59011,0.899828,14.8303,0.0149918
17.0667,2.0022,1.28554,-2.56704,0.899994,14.8453,0.0149986
17.0833,2.01062,1.29794,-2.54396,0.899681,14.8603,0.0149858
17.1,2.01978,1.30981,-2.52088,0.899415,14.8753,0.0149925
17.1167,2.02893,1.32169,-2.4978,0.899924,14.8903,0.0149946
17.1333,2.03809,1.33357,-2.47473,0.899954,14.9053,0.014999
17.15,2.04781,1.34496,-2.45165,0.899505,14.9203,0.0149821
17.1667,2.05795,1.35601,-2.43191,0.899515,14.9353,0.0149918
17.1833,2.06809,1.36706,-2.41461,0.899891,14.9503,0.0149951
17.2,2.07823,1.37811,-2.3973,0.899999,14.9653,0.0149991
17.2167,2.08877,1.38877,-2.37999,0.899836,14.9803,0.014997
17.2333,2.09938,1.39938,-2.37747,0.899796,14.9953,0.0149969
17.25,2.10998,1.40998,-2.37729,0.8998,15.0103,0.0149966
17.2667,2.12059,1.42059,-2.37711,0.899803,15.0253,0.0149968
17.2833,2.13119,1.43119,-2.37693,0.899807,15.0403,0.0149968
17.3,2.1418,1.4418,-2.37674,0.89981,15.0553,0.0149969
17.3167,2.1524,1.4524,-2.37656,0.899813,15.0703,0.0149969
17.3333,2.163,1.463,-2.37638,0.899817,15.0852,0.0149969
17.35,2.17361,1.47361,-2.37619,0.89982,15.1002,0.0149969
17.3667,2.18421,1.48421,-2.37601,0.899823,15.1152,0.0149971
17.3833,2.19482,1.49482,-2.37583,0.899827,15.1302,0.0149971
17.4,2.20542,1.50542,-2.37564,0.89983,15.1452,0.0149972
17.4167,2.21603,1.51603,-2.37546,0.899833,15.1602,0.0149972
17.4333,2.22663,1.52663,-2.37528,0.899836,15.1752,0.0149972
17.45,2.23724,1.53724,-2.3751,0.899839,15.1902,0.0149973
17.4667,2.24784,1.54784,-2.37491,0.899842,15.2052,0.0149973
17.4833,2.25845,1.55845,-2.37473,0.899845,15.2202,0.0149974
17.5,2.26905,1.56905,-2.37455,0.899848,15.2352,0.0149974
17.5167,2.27966,1.57966,-2.37436,0.899851,15.2502,0.0149975
17.5333,2.29026,1.59026,-2.37418,0.899854,15.2652,0.0149975
17.55,2.30087,1.60087,-2.374,0.899857,15.2802,0.0149975
17.5667,2.31147,1.61147,-2.37381,0.89986,15.2952,0.0149976
17.5833,2.32207,1.62207,-2.37363,0.899863,15.3102,0.0149976
17.6,2.33268,1.63268,-2.37345,0.899866,15.3252,0.0149978
17.6167,2.34329,1.64329,-2.37327,0.899869,15.3402,0.0149979
17.6333,2.35389,1.65389,-2.37308,0.899872,15.3552,0.0149979
17.65,2.3645,1.6645,-2.3729,0.899874,15.3702,0.0149979
17.6667,2.3751,1.6751,-2.37272,0.899877,15.3852,0.0149979
17.6833,2.38571,1.68571,-2.37253,0.89988,15.4002,0.014998
17.7,2.39631,1.69631,-2.37235,0.899882,15.4152,0.014998
17.7167,2.40692,1.70692,-2.37217,0.899885,15.4302,0.0149981
17.7333,2.41752,1.71752,-2.37198,0.899888,15.4452,0.0149981
17.75,2.42813,1.72813,-2.3718,0.89989,15.4602,0.0149982
17.7667,2.43873,1.73873,-2.37162,0.899893,15.4752,0.0149982
17.7833,2.44934,1.74934,-2.37144,0.899895,15.4902,0.0149982
17.8,2.45994,1.75994,-2.37125,0.899898,15.5052,0.0149982
17.8167,2.47055,1.77055,-2.37107,0.8999,15.5202,0.0149983
17.8333,2.48115,1.78115,-2.37089,0.899903,15.5352,0.0149983
17.85,2.49176,1.79176,-2.3707,0.899905,15.5502,0.0149985
17.8667,2.50236,1.80236,-2.37052,0.899908,15.5652,0.0149985
17.8833,2.51297,1.81297,-2.37034,0.89991,15.5802,0.0149985
17.9,2.52358,1.82358,-2.37015,0.899912,15.5952,0.0149985
17.9167,2.53418,1.83418,-2.36997,0.899915,15.6102,0.0149985
17.9333,2.54479,1.84479,-2.36979,0.899917,15.6252,0.0149985
17.95,2.55539,1.85539,-2.36961,0.899919,15.6402,0.0149986
17.9667,2.566,1.866,-2.36942,0.899921,15.6552,0.0149986
17.9833,2.5766,1.8766,-2.36924,0.899923,15.6702,0.0149986
18,2.58721,1.88721,-2.36906,0.899926,15.6852,0.0149988
18.0167,2.59782,1.89782,-2.36887,0.899928,15.7002,0.0149988
18.0333,2.60842,1.90842,-2.36869,0.89993,15.7152,0.0149989
18.05,2.61903,1.91903,-2.36851,0.899932,15.7302,0.0149989
18.0667,2.62963,1.92963,-2.36832,0.899934,15.7452,0.0149989
18.0833,2.64024,1.94024,-2.36814,0.899936,15.7602,0.0149989
18.1,2.65084,1.95084,-2.36796,0.899938,15.7752,0.0149989
18.1167,2.66145,1.96145,-2.36778,0.89994,15.7902,0.014999
18.1333,2.67206,1.97206,-2.36759,0.899942,15.8052,0.014999
18.15,2.68266,1.98266,-2.36741,0.899943,15.8202,0.014999
18.1667,2.69327,1.99327,-2.36723,0.899945,15.8352,0.0149991
18.1833,2.70387,2.00387,-2.36704,0.899947,15.8502,0.0149991
18.2,2.71448,2.01448,-2.36686,0.899949,15.8652,0.0149992
18.2167,2.72509,2.02509,-2.36668,0.899951,15.8802,0.0149992
18.2333,2.73569,2.03569,-2.36649,0.899952,15.8952,0.0149992
18.25,2.7463,2.0463,-2.36631,0.899954,15.9101,0.0149992
18.2667,2.7569,2.0569,-2.36613,0.899956,15.9251,0.0149992
18.2833,2.76751,2.06751,-2.36595,0.899957,15.9401,0.0149992
18.3,2.77812,2.07812,-2.36576,0.899959,15.9551,0.0149992
18.3167,2.78872,2.08872,-2.36558,0.89996,15.9701,0.0149992
18.3333,2.79933,2.09933,-2.3654,0.899962,15.9851,0.0149992
18.35,2.80993,2.10993,-2.36521,0.899963,16.0001,0.0149992
18.3667,2.82054,2.12054,-2.36503,0.899965,16.0151,0.0149996
18.3833,2.83115,2.13115,-2.36485,0.899966,16.0301,0.0149996
18.4,2.84175,2.14175,-2.36466,0.899968,16.0451,0.0149996
18.4167,2.85236,2.15236,-2.36448,0.899969,16.0601,0.0149996
18.4333,2.86297,2.16297,-2.3643,0.89997,16.0751,0.0149996
18.45,2.87357,2.17357,-2.36412,0.899972,16.0901,0.0149996
