seconds,x,z,yaw_radians,speed_mps,distance_m,step_distance_m
12.9333,-1.06549,-0.669013,-0.463648,0.9,9.56187,0.015
12.95,-1.05879,-0.682429,-0.463648,0.9,9.57687,0.015
12.9667,-1.05208,-0.695845,-0.463648,0.9,9.59187,0.015
12.9833,-1.04537,-0.709262,-0.463648,0.9,9.60687,0.015
13,-1.03866,-0.722678,-0.463648,0.9,9.62187,0.015
13.0167,-1.03195,-0.736095,-0.463648,0.9,9.63687,0.015
13.0333,-1.02524,-0.749511,-0.463648,0.9,9.65187,0.015
13.05,-1.01854,-0.762927,-0.463648,0.9,9.66687,0.015
13.0667,-1.01183,-0.776344,-0.463648,0.9,9.68188,0.015
13.0833,-1.00512,-0.78976,-0.463648,0.9,9.69688,0.015
13.1,-0.998411,-0.803177,-0.463648,0.9,9.71188,0.015
13.1167,-0.991703,-0.816593,-0.463648,0.9,9.72688,0.015
13.1333,-0.984995,-0.830009,-0.463648,0.9,9.74188,0.015
13.15,-0.978287,-0.843426,-0.463648,0.9,9.75688,0.015
13.1667,-0.971579,-0.856842,-0.463648,0.9,9.77188,0.015
13.1833,-0.96487,-0.870259,-0.463648,0.9,9.78688,0.015
13.2,-0.958162,-0.883675,-0.463648,0.9,9.80188,0.015
13.2167,-0.951454,-0.897092,-0.463648,0.9,9.81688,0.015
13.2333,-0.944746,-0.910508,-0.463648,0.9,9.83188,0.015
13.25,-0.938038,-0.923924,-0.463648,0.9,9.84688,0.015
13.2667,-0.931329,-0.937341,-0.463648,0.9,9.86188,0.015
13.2833,-0.924621,-0.950757,-0.463648,0.9,9.87688,0.015
13.3,-0.917913,-0.964174,-0.463648,0.9,9.89188,0.015
13.3167,-0.911205,-0.97759,-0.463648,0.9,9.90688,0.015
13.3333,-0.904497,-0.991006,-0.463648,0.9,9.92188,0.015
13.35,-0.897788,-1.00442,-0.463648,0.9,9.93688,0.015
13.3667,-0.89108,-1.01784,-0.463648,0.9,9.95188,0.015
13.3833,-0.884372,-1.03126,-0.463648,0.9,9.96688,0.015
13.4,-0.877664,-1.04467,-0.463648,0.9,9.98188,0.015
13.4167,-0.870956,-1.05809,-0.463648,0.9,9.99688,0.015
13.4333,-0.864247,-1.0715,-0.463648,0.9,10.0119,0.015
13.45,-0.857539,-1.08492,-0.463648,0.9,10.0269,0.015
13.4667,-0.850831,-1.09834,-0.463648,0.9,10.0419,0.015
13.4833,-0.844123,-1.11175,-0.463648,0.9,10.0569,0.015
13.5,-0.837415,-1.12517,-0.463648,0.9,10.0719,0.015
13.5167,-0.830706,-1.13859,-0.463648,0.9,10.0869,0.015
13.5333,-0.823998,-1.152,-0.463648,0.9,10.1019,0.015
13.55,-0.81729,-1.16542,-0.463648,0.9,10.1169,0.015
13.5667,-0.810582,-1.17884,-0.463648,0.9,10.1319,0.015
13.5833,-0.803874,-1.19225,-0.463648,0.9,10.1469,0.015
13.6,-0.797165,-1.20567,-0.463648,0.9,10.1619,0.015
13.6167,-0.790459,-1.21908,-0.463648,0.899495,10.1769,0.0149957
13.6333,-0.783879,-1.23224,-0.463648,0.866161,10.1916,0.0147138
13.65,-0.777547,-1.24491,-0.463648,0.832828,10.2058,0.0141582
13.6667,-0.771464,-1.25707,-0.463648,0.799495,10.2194,0.0136027
13.6833,-0.765629,-1.26874,-0.463648,0.766161,10.2324,0.0130472
13.7,-0.760042,-1.27991,-0.463648,0.732828,10.2449,0.0124915
13.7167,-0.754705,-1.29059,-0.463648,0.699495,10.2568,0.011936
13.7333,-0.749615,-1.30077,-0.463648,0.666161,10.2682,0.0113805
13.75,-0.744774,-1.31045,-0.463648,0.632828,10.279,0.0108249
13.7667,-0.740181,-1.31964,-0.463648,0.599495,10.2893,0.0102694
13.7833,-0.735837,-1.32833,-0.463648,0.566161,10.299,0.00971385
13.8,-0.731742,-1.33652,-0.463648,0.532828,10.3082,0.0091582
13.8167,-0.727894,-1.34421,-0.463648,0.499495,10.3168,0.00860269
13.8333,-0.724295,-1.35141,-0.463648,0.466161,10.3248,0.00804718
13.85,-0.720945,-1.35811,-0.463648,0.432828,10.3323,0.00749154
13.8667,-0.717843,-1.36431,-0.463648,0.399495,10.3393,0.00693603
13.8833,-0.71499,-1.37002,-0.463648,0.366161,10.3456,0.00638052
13.9,-0.712385,-1.37523,-0.463648,0.332828,10.3515,0.00582487
13.9167,-0.710028,-1.37994,-0.463648,0.299495,10.3567,0.00526936
13.9333,-0.70792,-1.38416,-0.463648,0.266161,10.3614,0.00471385
13.95,-0.706061,-1.38788,-0.463648,0.232828,10.3656,0.0041582
13.9667,-0.704449,-1.3911,-0.463648,0.199495,10.3692,0.00360269
13.9833,-0.703087,-1.39383,-0.463648,0.166161,10.3723,0.00304718
14,-0.701972,-1.39605,-0.463648,0.132828,10.3747,0.00249154
14.0167,-0.701107,-1.39779,-0.463648,0.0994947,10.3767,0.00193603
14.0333,-0.700489,-1.39902,-0.463648,0.0661614,10.3781,0.00138051
14.05,-0.70012,-1.39976,-0.463648,0.0328281,10.3789,0.00082487
14.0667,-0.7,-1.4,-0.463648,0,10.3792,0.000269359
14.0833,-0.699843,-1.40016,-0.510314,0.0266667,10.3794,0.000222198
14.1,-0.699371,-1.40063,-0.556981,0.0533333,10.38,0.000666637
14.1167,-0.698586,-1.40141,-0.603648,0.08,10.3812,0.00111112
14.1333,-0.697486,-1.40251,-0.650314,0.106667,10.3827,0.00155556
14.15,-0.696072,-1.40393,-0.696981,0.133333,10.3847,0.00199999
14.1667,-0.694343,-1.40566,-0.743648,0.16,10.3872,0.00244448
14.1833,-0.6923,-1.4077,-0.785398,0.186667,10.39,0.00288891
14.2,-0.689943,-1.41006,-0.785398,0.213333,10.3934,0.00333331
14.2167,-0.687272,-1.41273,-0.785398,0.24,10.3972,0.00377775
14.2333,-0.684286,-1.41571,-0.785398,0.266667,10.4014,0.00422223
14.25,-0.680987,-1.41901,-0.785398,0.293333,10.406,0.00466667
14.2667,-0.677373,-1.42263,-0.785398,0.32,10.4112,0.00511111
14.2833,-0.673444,-1.42656,-0.785398,0.346667,10.4167,0.00555559
14.3,-0.669201,-1.4308,-0.785398,0.373333,10.4227,0.00600003
14.3167,-0.664645,-1.43536,-0.785398,0.4,10.4292,0.00644442
14.3333,-0.659773,-1.44023,-0.785398,0.426667,10.436,0.00688886
14.35,-0.654588,-1.44541,-0.785398,0.453333,10.4434,0.00733334
14.3667,-0.649088,-1.45091,-0.785398,0.48,10.4512,0.00777778
14.3833,-0.643274,-1.45673,-0.785398,0.506667,10.4594,0.00822222
14.4,-0.637146,-1.46285,-0.785398,0.533333,10.468,0.0086667
14.4167,-0.630703,-1.4693,-0.785398,0.56,10.4772,0.00911114
14.4333,-0.623947,-1.47605,-0.785398,0.586667,10.4867,0.00955553
14.45,-0.616876,-1.48312,-0.785398,0.613333,10.4967,0.00999997
14.4667,-0.60949,-1.49051,-0.785398,0.64,10.5072,0.0104445
14.4833,-0.601791,-1.49821,-0.785398,0.666667,10.518,0.0108889
14.5,-0.593777,-1.50622,-0.785398,0.693333,10.5294,0.0113333
14.5167,-0.585449,-1.51455,-0.785398,0.72,10.5412,0.0117778
14.5333,-0.576806,-1.52319,-0.785398,0.746666,10.5534,0.0122222
14.55,-0.56785,-1.53215,-0.785398,0.773333,10.566,0.0126666
14.5667,-0.558579,-1.54142,-0.785398,0.8,10.5792,0.0131111
14.5833,-0.548993,-1.55101,-0.785398,0.826666,10.5927,0.0135556
14.6,-0.539094,-1.56091,-0.785398,0.853333,10.6067,0.014
14.6167,-0.529031,-1.57097,-0.785398,0.854348,10.6209,0.0142307
14.6333,-0.519159,-1.58084,-0.785398,0.821015,10.6349,0.0139614
14.65,-0.50968,-1.59032,-0.785398,0.787682,10.6483,0.0134058
14.6667,-0.500593,-1.59941,-0.785398,0.754348,10.6612,0.0128502
14.6833,-0.4919,-1.6081,-0.785398,0.721015,10.6735,0.0122947
14.7,-0.483599,-1.6164,-0.785398,0.687682,10.6852,0.0117391
14.7167,-0.475691,-1.62431,-0.785398,0.654349,10.6964,0.0111836
14.7333,-0.468176,-1.63182,-0.785398,0.621015,10.707,0.0106281
14.75,-0.461053,-1.63895,-0.785398,0.587682,10.7171,0.0100724
14.7667,-0.454324,-1.64568,-0.785398,0.554349,10.7266,0.00951693
14.7833,-0.447987,-1.65201,-0.785398,0.521015,10.7356,0.00896139
14.8,-0.442043,-1.65796,-0.785398,0.487682,10.744,0.00840579
14.8167,-0.436492,-1.66351,-0.785398,0.454349,10.7518,0.00785025
14.8333,-0.431334,-1.66867,-0.785398,0.421015,10.7591,0.00729473
14.85,-0.426569,-1.67343,-0.785399,0.387682,10.7658,0.00673913
14.8667,-0.422197,-1.6778,-0.785399,0.354349,10.772,0.0061836
14.8833,-0.418217,-1.68178,-0.785399,0.321015,10.7777,0.00562799
14.9,-0.41463,-1.68537,-0.785398,0.287682,10.7827,0.00507246
14.9167,-0.411436,-1.68856,-0.785398,0.254349,10.7872,0.00451694
14.9333,-0.408635,-1.69136,-0.785399,0.221015,10.7912,0.00396134
14.95,-0.406227,-1.69377,-0.785396,0.187682,10.7946,0.0034058
14.9667,-0.404211,-1.69579,-0.785396,0.154349,10.7975,0.00285029
14.9833,-0.402589,-1.69741,-0.785398,0.121015,10.7998,0.00229466
15,-0.401359,-1.69864,-0.785392,0.0876822,10.8015,0.00173915
15.0167,-0.400522,-1.69948,-0.785387,0.0543489,10.8027,0.00118361
15.0333,-0.400078,-1.69992,-0.785427,0.0210156,10.8033,0.00062803
15.05,-0.4,-1.7,-0.785207,0,10.8034,0.000110404
15.0667,-0.4,-1.7,-0.831874,0,10.8034,0
15.0833,-0.4,-1.7,-0.878541,0,10.8034,0
15.1,-0.4,-1.7,-0.925207,0,10.8034,0
15.1167,-0.4,-1.7,-0.971874,0,10.8034,0
15.1333,-0.4,-1.7,-1.01854,0,10.8034,0
15.15,-0.4,-1.7,-1.06521,0,10.8034,0
15.1667,-0.4,-1.7,-1.11187,0,10.8034,0
15.1833,-0.4,-1.7,-1.15854,0,10.8034,0
15.2,-0.4,-1.7,-1.20521,0,10.8034,0
15.2167,-0.4,-1.7,-1.25187,0,10.8034,0
15.2333,-0.4,-1.7,-1.29854,0,10.8034,0
15.25,-0.4,-1.7,-1.34521,0,10.8034,0
15.2667,-0.4,-1.7,-1.39187,0,10.8034,0
15.2833,-0.39978,-1.69997,-1.43854,0.0266667,10.8036,0.00022224
15.3,-0.39912,-1.69987,-1.48521,0.0533333,10.8043,0.000666675
15.3167,-0.39802,-1.69972,-1.53187,0.08,10.8054,0.00111111
15.3333,-0.39648,-1.6995,-1.57854,0.106667,10.807,0.00155554
15.35,-0.3945,-1.69921,-1.62521,0.133333,10.809,0.00199999
15.3667,-0.39208,-1.69887,-1.67187,0.16,10.8114,0.00244446
15.3833,-0.38922,-1.69846,-1.71269,0.186667,10.8143,0.00288889
15.4,-0.385921,-1.69799,-1.71269,0.213333,10.8176,0.00333333
15.4167,-0.382181,-1.69745,-1.71269,0.24,10.8214,0.00377778
15.4333,-0.378001,-1.69686,-1.71269,0.266667,10.8256,0.00422221
15.45,-0.373381,-1.6962,-1.71269,0.293333,10.8303,0.00466668
15.4667,-0.368322,-1.69547,-1.71269,0.32,10.8354,0.00511111
15.4833,-0.362822,-1.69469,-1.71269,0.346667,10.841,0.00555556
15.5,-0.356882,-1.69384,-1.71269,0.373333,10.847,0.006
15.5167,-0.350502,-1.69293,-1.71269,0.4,10.8534,0.00644443
15.5333,-0.343683,-1.69195,-1.71269,0.426667,10.8603,0.00688889
15.55,-0.336423,-1.69092,-1.71269,0.453333,10.8676,0.00733334
15.5667,-0.328724,-1.68982,-1.71269,0.48,10.8754,0.00777778
15.5833,-0.320584,-1.68865,-1.71269,0.506667,10.8836,0.00822221
15.6,-0.312004,-1.68743,-1.71269,0.533333,10.8923,0.00866666
15.6167,-0.302985,-1.68614,-1.71269,0.56,10.9014,0.00911113
15.6333,-0.293525,-1.68479,-1.71269,0.586667,10.911,0.00955556
15.65,-0.283626,-1.68337,-1.71269,0.613333,10.921,0.01
15.6667,-0.273286,-1.6819,-1.71269,0.64,10.9314,0.0104444
15.6833,-0.262507,-1.68036,-1.71269,0.666667,10.9423,0.0108889
15.7,-0.251287,-1.67876,-1.71269,0.693333,10.9536,0.0113333
15.7167,-0.239628,-1.67709,-1.71269,0.72,10.9654,0.0117778
15.7333,-0.227529,-1.67536,-1.71269,0.746666,10.9776,0.0122222
15.75,-0.214989,-1.67357,-1.71269,0.773333,10.9903,0.0126667
15.7667,-0.20201,-1.67172,-1.71269,0.8,11.0034,0.0131111
15.7833,-0.188591,-1.6698,-1.71269,0.826666,11.017,0.0135556
15.8,-0.174731,-1.66782,-1.71269,0.853333,11.031,0.014
15.8167,-0.160432,-1.66578,-1.71269,0.88,11.0454,0.0144444
15.8333,-0.145748,-1.66368,-1.71269,0.9,11.0603,0.0148333
15.85,-0.130899,-1.66156,-1.71269,0.9,11.0753,0.015
15.8667,-0.116049,-1.65944,-1.71269,0.9,11.0903,0.015
15.8833,-0.1012,-1.65731,-1.71269,0.9,11.1053,0.015
15.9,-0.0863509,-1.65519,-1.71269,0.9,11.1203,0.015
15.9167,-0.0715017,-1.65307,-1.71269,0.9,11.1353,0.015
15.9333,-0.0566524,-1.65095,-1.71269,0.9,11.1503,0.015
15.95,-0.0418032,-1.64883,-1.71269,0.9,11.1653,0.015
15.9667,-0.0269539,-1.64671,-1.71269,0.9,11.1803,0.015
15.9833,-0.0121047,-1.64459,-1.71269,0.9,11.1953,0.015
16,0.00274455,-1.64246,-1.71269,0.9,11.2103,0.015
16.0167,0.0175938,-1.64034,-1.71269,0.9,11.2253,0.015
16.0333,0.032443,-1.63822,-1.71269,0.9,11.2403,0.015
16.05,0.0472923,-1.6361,-1.71269,0.9,11.2553,0.015
16.0667,0.0621415,-1.63398,-1.71269,0.9,11.2703,0.015
16.0833,0.0769908,-1.63186,-1.71269,0.9,11.2853,0.015
16.1,0.09184,-1.62974,-1.71269,0.9,11.3003,0.015
16.1167,0.106689,-1.62762,-1.71269,0.9,11.3153,0.015
16.1333,0.121539,-1.62549,-1.71269,0.9,11.3303,0.015
16.15,0.136388,-1.62337,-1.71269,0.9,11.3453,0.015
16.1667,0.151237,-1.62125,-1.71269,0.9,11.3603,0.015
16.1833,0.166086,-1.61913,-1.71269,0.9,11.3753,0.015
16.2,0.180935,-1.61701,-1.71269,0.9,11.3903,0.015
16.2167,0.195785,-1.61489,-1.71269,0.9,11.4053,0.015
16.2333,0.210634,-1.61277,-1.71269,0.9,11.4203,0.015
16.25,0.225483,-1.61064,-1.71269,0.9,11.4353,0.015
16.2667,0.240332,-1.60852,-1.71269,0.9,11.4503,0.015
16.2833,0.255182,-1.6064,-1.71269,0.9,11.4653,0.015
16.3,0.270031,-1.60428,-1.71269,0.9,11.4803,0.015
16.3167,0.28488,-1.60216,-1.71269,0.9,11.4953,0.015
16.3333,0.299729,-1.60004,-1.71269,0.9,11.5103,0.015
16.35,0.314579,-1.59792,-1.71269,0.9,11.5253,0.015
16.3667,0.329428,-1.5958,-1.71269,0.9,11.5403,0.015
16.3833,0.344277,-1.59367,-1.71269,0.9,11.5553,0.015
16.4,0.359126,-1.59155,-1.71269,0.9,11.5703,0.015
16.4167,0.373976,-1.58943,-1.71269,0.9,11.5853,0.015
16.4333,0.388825,-1.58731,-1.71269,0.9,11.6003,0.015
16.45,0.403674,-1.58519,-1.71269,0.9,11.6153,0.015
16.4667,0.418523,-1.58307,-1.71269,0.9,11.6303,0.015
16.4833,0.433373,-1.58095,-1.71269,0.9,11.6453,0.015
16.5,0.448222,-1.57882,-1.71269,0.9,11.6603,0.015
16.5167,0.462821,-1.57674,-1.71269,0.869665,11.675,0.0147472
16.5333,0.476895,-1.57473,-1.71269,0.836332,11.6892,0.0142166
16.55,0.490418,-1.5728,-1.71269,0.802999,11.7029,0.0136611
16.5667,0.503392,-1.57094,-1.71269,0.769665,11.716,0.0131056
16.5833,0.515816,-1.56917,-1.71269,0.736332,11.7285,0.01255
16.6,0.52769,-1.56747,-1.71269,0.702999,11.7405,0.0119944
16.6167,0.539014,-1.56585,-1.71269,0.669665,11.752,0.0114389
16.6333,0.549788,-1.56432,-1.71269,0.636332,11.7629,0.0108833
16.65,0.560012,-1.56286,-1.71269,0.602999,11.7732,0.0103278
16.6667,0.569686,-1.56147,-1.71269,0.569665,11.783,0.00977223
16.6833,0.57881,-1.56017,-1.71269,0.536332,11.7922,0.00921667
16.7,0.587384,-1.55894,-1.71269,0.502999,11.8008,0.00866112
16.7167,0.595408,-1.5578,-1.71269,0.469665,11.8089,0.00810556
16.7333,0.602882,-1.55673,-1.71269,0.436332,11.8165,0.00755001
16.75,0.609806,-1.55574,-1.71269,0.402999,11.8235,0.00699446
16.7667,0.616181,-1.55483,-1.71269,0.369665,11.8299,0.00643888
16.7833,0.622005,-1.554,-1.71269,0.336332,11.8358,0.00588333
16.8,0.627279,-1.55325,-1.71269,0.302999,11.8411,0.00532779
16.8167,0.632003,-1.55257,-1.71269,0.269665,11.8459,0.00477222
16.8333,0.636178,-1.55197,-1.71269,0.236332,11.8501,0.00421667
16.85,0.639802,-1.55146,-1.7127,0.202999,11.8538,0.00366105
16.8667,0.642876,-1.55102,-1.7127,0.169665,11.8569,0.0031055
16.8833,0.6454,-1.55066,-1.71271,0.136332,11.8594,0.00254994
16.9,0.647375,-1.55037,-1.71272,0.102999,11.8614,0.00199439
16.9167,0.648799,-1.55017,-1.71273,0.0696653,11.8629,0.00143883
16.9333,0.649674,-1.55005,-1.71278,0.0363319,11.8638,0.000883297
16.95,0.649998,-1.55,-1.71259,0.00299861,11.8641,0.000327784
16.9667,0.649998,-1.55,-1.75926,0,11.8641,0
16.9833,0.649998,-1.55,-1.80592,0,11.8641,0
17,0.649998,-1.55,-1.85259,0,11.8641,0
17.0167,0.649998,-1.55,-1.89926,0,11.8641,0
17.0333,0.649998,-1.55,-1.94592,0,11.8641,0
17.05,0.649998,-1.55,-1.99259,0,11.8641,0
17.0667,0.649998,-1.55,-2.03926,0,11.8641,0
17.0833,0.649998,-1.55,-2.08592,0,11.8641,0
17.1,0.649998,-1.55,-2.13259,0,11.8641,0
17.1167,0.649998,-1.55,-2.17926,0,11.8641,0
17.1333,0.649998,-1.55,-2.22592,0,11.8641,0
17.15,0.649998,-1.55,-2.27259,0,11.8641,0
17.1667,0.649998,-1.55,-2.31926,0,11.8641,0
17.1833,0.649998,-1.55,-2.36592,0,11.8641,0
17.2,0.650093,-1.5498,-2.41259,0.0266667,11.8643,0.000222255
17.2167,0.650379,-1.5492,-2.45926,0.0533333,11.865,0.000666658
17.2333,0.650854,-1.54819,-2.50592,0.08,11.8661,0.00111106
17.25,0.65152,-1.54679,-2.55259,0.106667,11.8676,0.00155557
17.2667,0.652376,-1.54498,-2.59926,0.133333,11.8696,0.00199997
17.2833,0.653423,-1.54277,-2.64592,0.16,11.8721,0.00244448
17.3,0.654659,-1.54016,-2.69259,0.186667,11.875,0.00288889
17.3167,0.656086,-1.53715,-2.69922,0.213333,11.8783,0.00333329
17.3333,0.657704,-1.53373,-2.69922,0.24,11.8821,0.0037778
17.35,0.659511,-1.52992,-2.69922,0.266667,11.8863,0.0042222
17.3667,0.661509,-1.5257,-2.69922,0.293333,11.891,0.0046666
17.3833,0.663697,-1.52108,-2.69922,0.32,11.8961,0.00511114
17.4,0.666075,-1.51606,-2.69922,0.346667,11.9016,0.00555554
17.4167,0.668644,-1.51064,-2.69922,0.373333,11.9076,0.00600005
17.4333,0.671402,-1.50481,-2.69922,0.4,11.9141,0.00644445
17.45,0.674351,-1.49859,-2.69922,0.426667,11.921,0.00688886
17.4667,0.677491,-1.49196,-2.69922,0.453333,11.9283,0.00733337
17.4833,0.68082,-1.48493,-2.69922,0.48,11.9361,0.00777777
17.5,0.68434,-1.4775,-2.69922,0.506667,11.9443,0.00822228
17.5167,0.68805,-1.46967,-2.69922,0.533333,11.953,0.00866668
17.5333,0.691951,-1.46143,-2.69922,0.56,11.9621,0.00911108
17.55,0.696041,-1.4528,-2.69922,0.586667,11.9716,0.00955559
17.5667,0.700322,-1.44376,-2.69922,0.613333,11.9816,0.01
17.5833,0.704793,-1.43432,-2.69922,0.64,11.9921,0.0104444
17.6,0.709455,-1.42448,-2.69922,0.666667,12.003,0.0108889
17.6167,0.714306,-1.41424,-2.69922,0.693333,12.0143,0.0113333
17.6333,0.719348,-1.40359,-2.69922,0.72,12.0261,0.0117777
17.65,0.72458,-1.39255,-2.69922,0.746666,12.0383,0.0122222
17.6667,0.730003,-1.3811,-2.69922,0.773333,12.051,0.0126666
17.6833,0.735615,-1.36925,-2.69922,0.8,12.0641,0.0131111
17.7,0.741418,-1.357,-2.69922,0.826666,12.0776,0.0135555
17.7167,0.747411,-1.34435,-2.69922,0.853333,12.0916,0.0139999
17.7333,0.753595,-1.3313,-2.69922,0.88,12.1061,0.0144445
17.75,0.759945,-1.31789,-2.69922,0.9,12.1209,0.0148333
17.7667,0.766366,-1.30433,-2.69922,0.9,12.1359,0.0150001
17.7833,0.772788,-1.29078,-2.69922,0.9,12.1509,0.0150001
17.8,0.779209,-1.27722,-2.69922,0.9,12.1659,0.0150001
17.8167,0.78563,-1.26367,-2.69922,0.9,12.1809,0.0150001
17.8333,0.792051,-1.25011,-2.69922,0.9,12.1959,0.0150001
17.85,0.798473,-1.23655,-2.69922,0.9,12.2109,0.0150001
17.8667,0.804894,-1.223,-2.69922,0.9,12.2259,0.0150001
17.8833,0.811315,-1.20944,-2.69922,0.9,12.2409,0.0150001
17.9,0.817737,-1.19588,-2.69922,0.9,12.2559,0.0150001
17.9167,0.824158,-1.18233,-2.69922,0.9,12.2709,0.0150001
17.9333,0.830579,-1.16877,-2.69922,0.9,12.2859,0.0150001
17.95,0.837001,-1.15522,-2.69922,0.9,12.3009,0.0150001
17.9667,0.843422,-1.14166,-2.69922,0.9,12.3159,0.0150001
17.9833,0.849843,-1.1281,-2.69922,0.9,12.3309,0.0150001
18,0.856265,-1.11455,-2.69922,0.9,12.3459,0.0150001
18.0167,0.862686,-1.10099,-2.69922,0.9,12.3609,0.0150001
18.0333,0.869107,-1.08744,-2.69922,0.9,12.3759,0.0150001
18.05,0.875529,-1.07388,-2.69922,0.9,12.3909,0.0150001
18.0667,0.88195,-1.06032,-2.69922,0.9,12.4059,0.0150001
18.0833,0.888371,-1.04677,-2.69922,0.9,12.4209,0.015
18.1,0.894793,-1.03321,-2.69922,0.9,12.4359,0.0150001
18.1167,0.901214,-1.01966,-2.69922,0.9,12.4509,0.0150001
18.1333,0.907635,-1.0061,-2.69922,0.9,12.4659,0.0150001
18.15,0.914057,-0.992543,-2.69922,0.9,12.4809,0.015
18.1667,0.920478,-0.978987,-2.69922,0.9,12.4959,0.015
18.1833,0.926899,-0.965431,-2.69922,0.9,12.5109,0.015
18.2,0.933321,-0.951875,-2.69922,0.9,12.5259,0.015
18.2167,0.939742,-0.938319,-2.69922,0.9,12.5409,0.015
18.2333,0.946163,-0.924763,-2.69922,0.9,12.5559,0.015
18.25,0.952585,-0.911207,-2.69922,0.9,12.5709,0.015
18.2667,0.959006,-0.897651,-2.69922,0.9,12.5859,0.015
18.2833,0.965427,-0.884095,-2.69922,0.9,12.6009,0.015
18.3,0.971849,-0.870539,-2.69922,0.9,12.6159,0.015
18.3167,0.97827,-0.856983,-2.69922,0.9,12.6309,0.015
18.3333,0.984691,-0.843427,-2.69922,0.9,12.6459,0.015
18.35,0.991113,-0.829871,-2.69922,0.9,12.6609,0.015
18.3667,0.997534,-0.816314,-2.69922,0.9,12.6759,0.015
18.3833,1.00396,-0.802758,-2.69922,0.9,12.6909,0.015
18.4,1.01038,-0.789202,-2.69922,0.9,12.7059,0.015
18.4167,1.0168,-0.775646,-2.69922,0.9,12.7209,0.015
18.4333,1.02322,-0.76209,-2.69922,0.9,12.7359,0.015
18.45,1.02964,-0.748534,-2.69922,0.9,12.7509,0.015
18.4667,1.03606,-0.734978,-2.69922,0.9,12.7659,0.015
18.4833,1.04248,-0.721422,-2.69922,0.9,12.7809,0.015
18.5,1.0489,-0.707866,-2.69922,0.9,12.7959,0.015
18.5167,1.05533,-0.69431,-2.69922,0.9,12.8109,0.015
18.5333,1.06175,-0.680754,-2.69922,0.9,12.8259,0.015
18.55,1.06817,-0.667198,-2.69922,0.9,12.8409,0.015
18.5667,1.07459,-0.653642,-2.69922,0.9,12.8559,0.015
18.5833,1.08101,-0.640086,-2.69922,0.9,12.8709,0.015
18.6,1.08743,-0.62653,-2.69922,0.9,12.8859,0.015
18.6167,1.09385,-0.612974,-2.69922,0.9,12.9009,0.015
18.6333,1.10028,-0.599417,-2.69922,0.9,12.9159,0.015
18.65,1.1067,-0.585861,-2.69922,0.9,12.9309,0.015
18.6667,1.11312,-0.572305,-2.69922,0.9,12.9459,0.015
18.6833,1.11954,-0.558749,-2.69922,0.9,12.9609,0.015
18.7,1.12596,-0.545193,-2.69922,0.9,12.9759,0.015
18.7167,1.13238,-0.531637,-2.69922,0.9,12.9909,0.015
18.7333,1.1388,-0.518081,-2.69922,0.9,13.0059,0.015
18.75,1.14522,-0.504525,-2.69922,0.9,13.0209,0.015
18.7667,1.15165,-0.490969,-2.69922,0.9,13.0359,0.015
18.7833,1.15807,-0.477413,-2.69922,0.9,13.0509,0.015
18.8,1.16449,-0.463857,-2.69922,0.9,13.0659,0.015
18.8167,1.17091,-0.450301,-2.69922,0.9,13.0809,0.015
18.8333,1.17733,-0.436745,-2.69922,0.9,13.0959,0.015
18.85,1.18375,-0.423189,-2.69922,0.9,13.1109,0.015
18.8667,1.19017,-0.409633,-2.69922,0.9,13.1259,0.015
18.8833,1.1966,-0.396077,-2.69922,0.9,13.1409,0.015
18.9,1.20302,-0.38252,-2.69922,0.9,13.1559,0.015
18.9167,1.20944,-0.368964,-2.69922,0.9,13.1709,0.015
18.9333,1.21586,-0.355408,-2.69922,0.9,13.1859,0.015
18.95,1.22228,-0.341852,-2.69922,0.9,13.2009,0.015
18.9667,1.2287,-0.328296,-2.69922,0.9,13.2159,0.015
18.9833,1.23512,-0.31474,-2.69922,0.9,13.2309,0.015
19,1.24154,-0.301184,-2.69922,0.9,13.2459,0.015
19.0167,1.24797,-0.287628,-2.69922,0.9,13.2609,0.015
19.0333,1.25439,-0.274072,-2.69922,0.9,13.2759,0.015
19.05,1.26081,-0.260516,-2.69922,0.9,13.2909,0.015
19.0667,1.26723,-0.24696,-2.69922,0.9,13.306,0.015
19.0833,1.27365,-0.233404,-2.69922,0.9,13.321,0.015
19.1,1.28007,-0.219848,-2.69922,0.9,13.336,0.015
19.1167,1.28649,-0.206292,-2.69922,0.9,13.351,0.015
19.1333,1.29291,-0.192736,-2.69922,0.9,13.366,0.015
19.15,1.29934,-0.179179,-2.69922,0.9,13.381,0.015
19.1667,1.30576,-0.165623,-2.69922,0.9,13.396,0.015
19.1833,1.31218,-0.152067,-2.69922,0.9,13.411,0.015
19.2,1.3186,-0.138511,-2.69922,0.9,13.426,0.015
19.2167,1.32502,-0.124955,-2.69922,0.9,13.441,0.015
19.2333,1.33144,-0.111399,-2.69922,0.9,13.456,0.015
19.25,1.33786,-0.0978431,-2.69922,0.9,13.471,0.015
19.2667,1.34429,-0.084287,-2.69922,0.9,13.486,0.015
19.2833,1.35071,-0.0707309,-2.69922,0.9,13.501,0.015
19.3,1.35713,-0.0571749,-2.69922,0.9,13.516,0.015
19.3167,1.36355,-0.0436188,-2.69922,0.9,13.531,0.015
19.3333,1.36997,-0.0300627,-2.69922,0.9,13.546,0.015
19.35,1.37639,-0.0165067,-2.69922,0.9,13.561,0.015
19.3667,1.38281,-0.00295059,-2.69922,0.9,13.576,0.015
